iter,t_granted,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus
68,1.5,NEXT_STEP,1,0.10750882863932912,0.018601951922832753,0.9699576414311191,0.25188412676461763,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0602737767125752,0.4109264482706035,Line_3,2,12,1.0,0.9699576414311191,0.25188412676461763,0.9914768438281923,0.2745349134304576,-1.2977944786038336,13.252621525955739,86.9306584553359,73.67803692938017,GENROU_15,87,GENROU_1,10,0.9998731080144764,1.0001351749771932,0.0001351749771931754,GENROU_19,111,GENROU_13,69,0.8956793935799701,2.3702602667916,GENROU_6,46,GENROU_7,49
70,1.53,NEXT_STEP,1,0.10729765270848785,0.01857342957503899,0.9691313627906909,0.2507541549762259,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0584813372298323,0.40938993149024905,Line_3,2,12,1.0,0.9691313627906909,0.2507541549762259,0.9906739242638816,0.27342382239408525,-1.2988762660085627,13.199842230728558,86.94464803590056,73.74480580517199,GENROU_15,87,GENROU_1,10,0.9998992375323823,1.0001581954025551,0.00015819540255512798,GENROU_19,111,GENROU_13,69,0.9357254062548123,2.41155756424888,GENROU_6,46,GENROU_7,49
72,1.56,NEXT_STEP,1,0.10713646149156303,0.018551386500857133,0.9685305747774596,0.24987695661283985,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0568963097453956,0.4078958532781588,Line_3,2,12,1.0,0.9685305747774596,0.24987695661283985,0.9900905802225306,0.27256044003779223,-1.299667864904734,13.155362878988319,86.95138896934779,73.79602609035948,GENROU_15,87,GENROU_1,10,0.9999311381329608,1.0001595405618442,0.00015954056184419585,GENROU_19,111,GENROU_13,69,0.9692010556011671,2.4464671453263085,GENROU_6,46,GENROU_7,49
74,1.59,NEXT_STEP,1,0.10701657618018202,0.0185346598726547,0.9681112783230662,0.2491980114728945,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0554949115512071,0.40659455688349755,Line_3,2,12,1.0,0.9681112783230662,0.2491980114728945,0.9896838944369003,0.27189086032396015,-1.300204464294353,13.119082128509158,86.95226481265996,73.8331826841508,GENROU_15,87,GENROU_1,10,0.9999494434998445,1.000145160915743,0.00014516091574301448,GENROU_15,87,GENROU_13,69,0.9963167582827571,2.4752014122046235,GENROU_6,46,GENROU_7,49
76,1.62,NEXT_STEP,1,0.10693562931314242,0.018523739941132912,0.9678284090846461,0.24866116766715488,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0542590529987381,0.4055703824691791,Line_3,2,12,1.0,0.9678284090846461,0.24866116766715488,0.9894101260097686,0.27135990089153333,-1.3005416140502746,13.089034150054253,86.94878991478113,73.85975576472688,GENROU_15,87,GENROU_1,10,0.9999571715724324,1.000121625528126,0.00012162552812600147,GENROU_15,87,GENROU_13,69,1.0177798470750816,2.498433265299754,GENROU_6,46,GENROU_7,49
78,1.65,NEXT_STEP,1,0.10688112063848783,0.01851638684461387,0.9676430875325658,0.24821975805108834,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0531735707925727,0.40483745368952245,Line_3,2,12,1.0,0.9676430875325658,0.24821975805108834,0.9892312697679027,0.2709213792212366,-1.3007070811543429,13.0627973603856,86.94232655733991,73.87952919695431,GENROU_15,87,GENROU_1,10,0.9999613242623623,1.000094947931256,9.494793125597312e-05,GENROU_15,87,GENROU_13,69,1.0345379424764234,2.5170551207129397,GENROU_6,46,GENROU_7,49
80,1.6800000000000002,NEXT_STEP,1,0.10684548802567072,0.018511572195833843,0.9675248110519411,0.24783941317444483,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0522236821883204,0.40435494002819916,Line_3,2,12,1.0,0.9675248110519411,0.24783941317444483,0.9891175970242871,0.27054157713568966,-1.3007381807933314,13.038357466069446,86.9339273103524,73.89556984428296,GENROU_15,87,GENROU_1,10,0.9999629252838529,1.0001049392708268,0.00010493927082677601,GENROU_15,87,GENROU_14,80,1.0475727313590757,2.531987618253264,GENROU_6,46,GENROU_7,49
82,1.71,NEXT_STEP,1,0.1068227407744944,0.018508484378925,0.9674520524936091,0.2474983243748408,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.051393704811507,0.4040515383832881,Line_3,2,12,1.0,0.9674520524936091,0.2474983243748408,0.98904812864692,0.2701992961426169,-1.3006698731392135,13.014471829322938,86.92429140744007,73.90981957811712,GENROU_15,87,GENROU_1,10,0.9999632382791512,1.0001325182419898,0.00013251824198978746,GENROU_15,87,GENROU_14,80,1.0577638487143766,2.544055412304385,GENROU_6,46,GENROU_7,49
84,1.74,NEXT_STEP,1,0.10680866032499349,0.018506565509933653,0.9674109433527616,0.24718471544522025,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0506670241304146,0.4038499495170459,Line_3,2,12,1.0,0.9674109433527616,0.24718471544522025,0.9890093559315686,0.26988330682335393,-1.3005334868591092,12.990669096462158,86.91380433808452,73.92313524162236,GENROU_15,87,GENROU_1,10,0.9999633282113939,1.0001434395257196,0.00014343952571960195,GENROU_15,87,GENROU_14,80,1.0658210837207716,2.5539268319340587,GENROU_6,46,GENROU_7,49
86,1.77,NEXT_STEP,1,0.10680077884659127,0.018505497583155023,0.967393164186053,0.24689339884848863,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0500268409945817,0.4036853210348844,Line_3,2,12,1.0,0.967393164186053,0.24689339884848863,0.988993188221225,0.2695888931122875,-1.3003560352790373,12.967044390524167,86.90262322165074,73.93557883112658,GENROU_15,87,GENROU_1,10,0.9999638630473963,1.000140327524595,0.00014032752459502973,GENROU_15,87,GENROU_14,80,1.0722712043728442,2.562103588504762,GENROU_6,46,GENROU_7,49
88,1.8,NEXT_STEP,1,0.10679736181252719,0.0185050438644204,0.9673938178046634,0.246622631159255,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0494572003059603,0.40351506599246784,Line_3,2,12,1.0,0.9673938178046634,0.246622631159255,0.988994863222204,0.2693146661173306,-1.3001578316610676,12.943989677856685,86.89077426744306,73.94678458958637,GENROU_15,87,GENROU_1,10,0.9999651002220877,1.0001282477021922,0.00012824770219221904,GENROU_15,87,GENROU_14,80,1.0774806759383169,2.5689426559746895,GENROU_6,46,GENROU_7,49
90,1.83,NEXT_STEP,1,0.10679764857428578,0.018505104949798727,0.9674096445817557,0.24637170067339725,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.048943941186804,0.4033204803188079,Line_3,2,12,1.0,0.9674096445817557,0.24637170067339725,0.9890112212623536,0.2690601845716458,-1.299954370920176,12.921955080543778,86.87823813462734,73.95628305408356,GENROU_15,87,GENROU_1,10,0.9999654746938604,1.0001127024274172,0.0001127024274172328,GENROU_19,111,GENROU_14,80,1.0816957748460128,2.574693088702017,GENROU_6,46,GENROU_7,49
92,1.86,NEXT_STEP,1,0.10680085570850513,0.018505569156113892,0.967437914549026,0.2461396604385368,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0484753651528858,0.4031023999433674,Line_3,2,12,1.0,0.967437914549026,0.2461396604385368,0.9890396085105352,0.26882466722129494,-1.2997551468776862,12.901289266107431,86.86501020330441,73.96372093719698,GENROU_15,87,GENROU_1,10,0.9999657910882611,1.0000981752478093,9.817524780930675e-05,GENROU_19,111,GENROU_14,80,1.0850851171736422,2.579534081557407,GENROU_6,46,GENROU_7,49
94,1.8900000000000001,NEXT_STEP,1,0.10680640009380753,0.018506356949099155,0.9674758678465379,0.2459248430520461,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0480425195242844,0.40287380560226105,Line_3,2,12,1.0,0.9674758678465379,0.2459248430520461,0.9890773416791183,0.26860654640997905,-1.2995658745772687,12.882167866291951,86.85113266866422,73.96896480237227,GENROU_15,87,GENROU_1,10,0.9999678036714749,1.0000873980456972,8.739804569724008e-05,GENROU_19,111,GENROU_14,80,1.0877747411219387,2.5836055303649754,GENROU_6,46,GENROU_7,49
96,1.92,NEXT_STEP,1,0.10681389449348665,0.018507416904532045,0.9675206249670962,0.24572499185376004,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.047639091563593,0.4026520881568938,Line_3,2,12,1.0,0.9675206249670962,0.24572499185376004,0.9891216230529084,0.26840362340806934,-1.2993898731941442,12.864593614458823,86.83670224552566,73.97210863106683,GENROU_15,87,GENROU_1,10,0.9999706798633173,1.0000812878455707,8.128784557071e-05,GENROU_19,111,GENROU_14,80,1.0898711449108727,2.5870272716084095,GENROU_6,46,GENROU_7,49
98,1.9500000000000002,NEXT_STEP,1,0.10682273899456035,0.018508659052250017,0.9675693788985527,0.2455377034916708,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0472609920729052,0.4024528929481579,Line_3,2,12,1.0,0.9675693788985527,0.2455377034916708,0.9891697195320337,0.2682135097111904,-1.2992279934349824,12.84844071477463,86.82186088244983,73.9734201676752,GENROU_15,87,GENROU_1,10,0.9999736604209919,1.0000793291347478,7.932913474784087e-05,GENROU_19,111,GENROU_14,80,1.091472769817424,2.5899079917932655,GENROU_6,46,GENROU_7,49
100,1.98,NEXT_STEP,1,0.10683214373441495,0.01850996884813777,0.9676196465670251,0.24536084564825614,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0469057597536775,0.40228643398741504,Line_3,2,12,1.0,0.9676196465670251,0.24536084564825614,0.9892192092085285,0.26803405841732,-1.2990793996694947,12.833515803345191,86.8067776195295,73.9732618161843,GENROU_15,87,GENROU_1,10,0.9999762104481394,1.0000801792797758,8.017927977577166e-05,GENROU_19,111,GENROU_14,80,1.0926722239714655,2.5923463388723134,GENROU_6,46,GENROU_7,49
102,2.01,NEXT_STEP,1,0.106842130419849,0.01851136001681026,0.967669427583359,0.2451927429149701,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0465719340486643,0.40215635116169696,Line_3,2,12,1.0,0.967669427583359,0.2451927429149701,0.9892681591355273,0.26786360647603547,-1.298944799965966,12.81961437778264,86.79162844485901,73.97201406707637,GENROU_15,87,GENROU_1,10,0.9999766584579503,1.0000822629391444,8.226293914437299e-05,GENROU_1,10,GENROU_14,80,1.093553614047058,2.594428314717373,GENROU_6,46,GENROU_7,49
104,2.04,NEXT_STEP,1,0.10685169878180399,0.018512680239889993,0.9677173875382387,0.24503243409351452,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0462585177364632,0.4020605118656221,Line_3,2,12,1.0,0.9677173875382387,0.24503243409351452,0.9893152605295427,0.26770114730926703,-1.2988215942550596,12.806560633988651,86.77657900174525,73.9700183677566,GENROU_15,87,GENROU_1,10,0.9999769297392805,1.0000842302235464,8.423022354642207e-05,GENROU_1,10,GENROU_14,80,1.0941885576773243,2.5962242309519046,GENROU_6,46,GENROU_7,49
106,2.07,NEXT_STEP,1,0.10686107083827531,0.018513973322442107,0.9677627316069645,0.24487939347751086,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.045964592957201,0.40199295700996324,Line_3,2,12,1.0,0.9677627316069645,0.24487939347751086,0.9893597579258875,0.26754616307524304,-1.2987102331454992,12.794227133597635,86.7617724615063,73.96754532790867,GENROU_15,87,GENROU_1,10,0.999977400610867,1.000085205933534,8.520593353389394e-05,GENROU_1,10,GENROU_14,80,1.0946333646637898,2.597787261333006,GENROU_6,46,GENROU_7,49
108,2.1,NEXT_STEP,1,0.10687004411339229,0.018515206845071932,0.9678051732505543,0.24473350528127008,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0456891133131738,0.40194613420828706,Line_3,2,12,1.0,0.9678051732505543,0.24473350528127008,0.9894013792190689,0.2673985206042633,-1.298609720606862,12.782536844249561,86.7473231370794,73.96478629282984,GENROU_15,87,GENROU_1,10,0.9999780244061868,1.0000848405324323,8.484053243229539e-05,GENROU_1,10,GENROU_14,80,1.0949285993474145,2.5991543704384252,GENROU_6,46,GENROU_7,49
110,2.13,NEXT_STEP,1,0.10687822322569254,0.018516322954393608,0.9678447700150771,0.2445948435713114,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0454308418135034,0.4019128003506873,Line_3,2,12,1.0,0.9678447700150771,0.2445948435713114,0.9894401814679101,0.2672582633932088,-1.2985183051278568,12.771453327248778,86.73331518496231,73.96186185771353,GENROU_15,87,GENROU_1,10,0.9999787556551424,1.000083218784684,8.321878468398047e-05,GENROU_1,10,GENROU_14,80,1.0951009470405029,2.6003492412949876,GENROU_6,46,GENROU_7,49
112,2.16,NEXT_STEP,1,0.1068860182657628,0.018517388579529778,0.9678817216227349,0.24446340928578406,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.045188390150973,0.40188725808538667,Line_3,2,12,1.0,0.9678817216227349,0.24446340928578406,0.9894763769840189,0.2671253982526,-1.2984363231705913,12.76096551298981,86.71980491805289,73.95883940506307,GENROU_15,87,GENROU_1,10,0.9999795544284268,1.000080695221003,8.06952210030687e-05,GENROU_1,10,GENROU_14,80,1.0951667095945286,2.6013864032330742,GENROU_6,46,GENROU_7,49
114,2.19,NEXT_STEP,1,0.10689322355543066,0.01851836991467205,0.967916310300023,0.24433915077946966,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0449603115807313,0.4018658617681458,Line_3,2,12,1.0,0.967916310300023,0.24433915077946966,0.9895102419959919,0.2669998481302645,-1.2983623190238234,12.751072427641974,86.70682523424853,73.95575280660655,GENROU_15,87,GENROU_1,10,0.9999803885889459,1.0000777204791247,7.772047912468771e-05,GENROU_1,10,GENROU_14,80,1.0951358815979673,2.602275493615697,GENROU_6,46,GENROU_7,49
116,2.22,NEXT_STEP,1,0.1068998439006833,0.018519270453681735,0.9679487801158676,0.24422185127248286,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0447452022130137,0.4018469137776832,Line_3,2,12,1.0,0.9679487801158676,0.24422185127248286,0.9895420189010276,0.2668813807008932,-1.2982954020004058,12.741771320677062,86.69439087759855,73.95261955692149,GENROU_15,87,GENROU_1,10,0.9999812341979214,1.0000747031480253,7.470314802526801e-05,GENROU_1,10,GENROU_14,80,1.095015820211878,2.6030247736711054,GENROU_6,46,GENROU_7,49
118,2.25,NEXT_STEP,1,0.10690627560653287,0.01852014846914998,0.9679792905324467,0.24411112633176177,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0445417809468462,0.40183017963551204,Line_3,2,12,1.0,0.9679792905324467,0.24411112633176177,0.9895718749842338,0.2667696157037868,-1.29823581115906,12.733050637702418,86.68250354348926,73.94945290578684,GENROU_15,87,GENROU_1,10,0.9999820747299959,1.0000719282092145,7.192820921453347e-05,GENROU_1,10,GENROU_14,80,1.0948139420730945,2.603643457217585,GENROU_6,46,GENROU_7,49
120,2.2800000000000002,NEXT_STEP,1,0.10691211283081467,0.018520939725147616,0.968007969986855,0.2440065851924604,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0443489387795537,0.4018162606640903,Line_3,2,12,1.0,0.968007969986855,0.2440065851924604,0.9895999276208259,0.2666641288741295,-1.29818162709293,12.724887684789323,86.6711562921579,73.94626860736858,GENROU_15,87,GENROU_1,10,0.9999828998115537,1.000069532463702,6.953246370189348e-05,GENROU_1,10,GENROU_14,80,1.0945391516167593,2.6041427154913395,GENROU_6,46,GENROU_7,49
122,2.31,NEXT_STEP,1,0.10691776222638577,0.01852170924626876,0.9680348599356554,0.24390774497534426,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04416574952789,0.40180601176540104,Line_3,2,12,1.0,0.9680348599356554,0.24390774497534426,0.989626227618973,0.2665644447588334,-1.2981332752889045,12.717249862804108,86.66033701363214,73.94308715082803,GENROU_15,87,GENROU_1,10,0.9999837036016166,1.000067523490249,6.752349024896631e-05,GENROU_1,10,GENROU_14,80,1.0942021031289826,2.6045355669682,GENROU_6,46,GENROU_7,49
124,2.34,NEXT_STEP,1,0.10692301565577163,0.018522421513412594,0.9680600088525155,0.24381421190600414,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0439914559928547,0.40180012498598655,Line_3,2,12,1.0,0.9680600088525155,0.24381421190600414,0.989650817607208,0.26647014879537667,-1.2980895646757915,12.710097961639045,86.65003090752316,73.93993294588411,GENROU_15,87,GENROU_1,10,0.9999844834182178,1.000065822842486,6.582284248590753e-05,GENROU_1,10,GENROU_14,80,1.0938146437091143,2.6048360649618716,GENROU_6,46,GENROU_7,49
126,2.37,NEXT_STEP,1,0.10692787870334727,0.01852308003937152,0.9680834581575061,0.24372564158078705,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0438254379386527,0.4017989117285668,Line_3,2,12,1.0,0.9680834581575061,0.24372564158078705,0.9896737383184184,0.26638088742961025,-1.2980499709688615,12.703390109399098,86.64022212193312,73.93683201253403,GENROU_15,87,GENROU_1,10,0.9999851948744064,1.0000643148702066,6.431487020663873e-05,GENROU_19,111,GENROU_14,80,1.0933888099775364,2.6050581701742526,GENROU_6,46,GENROU_7,49
128,2.4,NEXT_STEP,1,0.10693235135418952,0.018523684825462166,0.9681052690008938,0.2436417694870728,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0436671757644134,0.40180226503560895,Line_3,2,12,1.0,0.9681052690008938,0.2436417694870728,0.9896950493767173,0.2662963878010821,-1.2980140158725249,12.697085330107354,86.63089469841144,73.93380936830408,GENROU_15,87,GENROU_1,10,0.9999858091406482,1.000062887556724,6.288755672390067e-05,GENROU_19,111,GENROU_14,80,1.0929358013967254,2.60521471694598,GENROU_6,46,GENROU_7,49
130,2.43,NEXT_STEP,1,0.10693663257352158,0.018524265404713348,0.9681255184047048,0.2435623846096796,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0435162172837769,0.4018097444688298,Line_3,2,12,1.0,0.9681255184047048,0.2435623846096796,0.9897148304653074,0.2662164409704132,-1.2979818183215457,12.691146113730927,86.62203300710607,73.93088689337515,GENROU_15,87,GENROU_1,10,0.9999863486987105,1.0000614583094298,6.145830942982933e-05,GENROU_19,111,GENROU_14,80,1.0924651852691958,2.605316685650181,GENROU_6,46,GENROU_7,49
132,2.46,NEXT_STEP,1,0.1069407191390436,0.018524819418475173,0.9681443151140224,0.2434873464506377,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0433721533668197,0.4018207194067555,Line_3,2,12,1.0,0.9681443151140224,0.2434873464506377,0.9897331875602736,0.26614089925996626,-1.297952966951243,12.68553982363875,86.61362184565624,73.92808202201749,GENROU_15,87,GENROU_1,10,0.9999868327717791,1.0000599836754707,5.9983675470665077e-05,GENROU_19,111,GENROU_14,80,1.0919844696054348,2.605372873409586,GENROU_6,46,GENROU_7,49
134,2.49,NEXT_STEP,1,0.10694421228548054,0.018525287288010426,0.9681618005878165,0.24341658139718367,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0432346028113564,0.4018345148809527,Line_3,2,12,1.0,0.9681618005878165,0.24341658139718367,0.9897502496370383,0.2660696631022219,-1.2979259746637126,12.680239060608137,86.60564636251141,73.92540730190328,GENROU_15,87,GENROU_1,10,0.9999872836147156,1.0000584561894044,5.845618940436559e-05,GENROU_19,111,GENROU_14,80,1.091499046629884,2.60538992806431,GENROU_6,46,GENROU_7,49
136,2.52,NEXT_STEP,1,0.10694771923539806,0.01852576431474455,0.9681780727584902,0.24334993024620552,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04310320373895,0.4018505208443144,Line_3,2,12,1.0,0.9681780727584902,0.24334993024620552,0.9897661266369499,0.2660025965665859,-1.2979021748759294,12.67522126341993,86.59809187149797,73.92287060807804,GENROU_15,87,GENROU_1,10,0.9999877205535664,1.0000568935301055,5.689353010551734e-05,GENROU_19,111,GENROU_14,80,1.0910124679049202,2.605372692393267,GENROU_6,46,GENROU_7,49
138,2.55,NEXT_STEP,1,0.10695082749958348,0.018526181964109698,0.9681932713732596,0.24328731603560405,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0429776134476105,0.40186825590434205,Line_3,2,12,1.0,0.9681932713732596,0.24328731603560405,0.989780945371798,0.2659395970274255,-1.2978800971757778,12.670467869912908,86.59094364818543,73.92047577827252,GENROU_15,87,GENROU_1,10,0.9999881565962626,1.000055325314268,5.5325314268106496e-05,GENROU_19,111,GENROU_14,80,1.090526901830111,2.6053246871428284,GENROU_6,46,GENROU_7,49
140,2.58,NEXT_STEP,1,0.10695374559863438,0.018526575980263135,0.9682074942848446,0.2432285876231993,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0428575084126737,0.4018873800220292,Line_3,2,12,1.0,0.9682074942848446,0.2432285876231993,0.9897948066378675,0.26588051822563596,-1.2978600213428422,12.665963326528926,86.58418678316183,73.9182234566329,GENROU_15,87,GENROU_1,10,0.9999885975796635,1.000053781524216,5.378152421608995e-05,GENROU_19,111,GENROU_14,80,1.0900436188535827,2.605248594753205,GENROU_6,46,GENROU_7,49
142,2.61,NEXT_STEP,1,0.1069564689332567,0.01852694337443842,0.9682208335373107,0.24317359149051934,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0427425865655746,0.40190767501289204,Line_3,2,12,1.0,0.9682208335373107,0.24317359149051934,0.9898078003440782,0.26582520181418745,-1.2978416707211409,12.661694153280925,86.57780608611657,73.91611193283565,GENROU_15,87,GENROU_1,10,0.9999890432389772,1.000052284845124,5.228484512409537e-05,GENROU_19,111,GENROU_14,80,1.0895634546260702,2.605146698306406,GENROU_6,46,GENROU_7,49
144,2.64,NEXT_STEP,1,0.10695919684219395,0.018527314040838298,0.968233355294577,0.24312213729159407,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0426325678077306,0.40192900656837444,Line_3,2,12,1.0,0.968233355294577,0.24312213729159407,0.9898199959390166,0.26577346306771016,-1.2978253673473432,12.657648185184293,86.57178606698848,73.91413788180418,GENROU_15,87,GENROU_1,10,0.9999894893315228,1.000050847432515,5.084743251493329e-05,GENROU_19,111,GENROU_14,80,1.0890871415508183,2.605021178217992,GENROU_6,46,GENROU_7,49
146,2.67,NEXT_STEP,1,0.10696152602297418,0.01852762527722118,0.9682451400127652,0.24307407917400803,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0425271943376915,0.4019512847297102,Line_3,2,12,1.0,0.9682451400127652,0.24307407917400803,0.9898314628069014,0.26572513308975176,-1.2978097908953998,12.65381403619522,86.56611100147896,73.91229696528374,GENROU_15,87,GENROU_1,10,0.9999899299838227,1.0000494713853745,4.9471385374477705e-05,GENROU_19,111,GENROU_14,80,1.0886154956618166,2.6048742653555905,GENROU_6,46,GENROU_7,49
148,2.7,NEXT_STEP,1,0.10696386435455797,0.018527942751993286,0.9682562191906419,0.24302919347211763,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0424262275929506,0.40197443014457,Line_3,2,12,1.0,0.9682562191906419,0.24302919347211763,0.9898422415185595,0.2656800049990304,-1.2977959030383772,12.650180772464084,86.56076504820986,73.91058427574578,GENROU_15,87,GENROU_1,10,0.9999903596387718,1.0000481515118185,4.815151181847277e-05,GENROU_19,111,GENROU_14,80,1.0881494849536244,2.6047082856984285,GENROU_6,46,GENROU_7,49
150,2.73,NEXT_STEP,1,0.10696600328856494,0.018528230694552436,0.968266645778019,0.24298731413206642,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0423294471966857,0.40199835611846735,Line_3,2,12,1.0,0.968266645778019,0.24298731413206642,0.9898523789202114,0.26563790014159666,-1.2977829818441649,12.646737756100544,86.55573238886475,73.9089946327642,GENROU_15,87,GENROU_1,10,0.9999907742880078,1.0000468789500656,4.6878950065609715e-05,GENROU_19,111,GENROU_14,80,1.0876902164510258,2.6045256362351568,GENROU_6,46,GENROU_7,49
152,2.76,NEXT_STEP,1,0.10696814677870686,0.01852852185048367,0.9682764486066954,0.24294824502675275,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0422366475107587,0.4020229608463008,Line_3,2,12,1.0,0.9682764486066954,0.24294824502675275,0.9898619081033113,0.26559863010110973,-1.2977714691067774,12.643474610569106,86.55099738901329,73.90752277844419,GENROU_15,87,GENROU_1,10,0.9999911719337214,1.0000456444415347,4.5644441534653524e-05,GENROU_19,111,GENROU_14,80,1.0872388471512586,2.604328692558672,GENROU_6,46,GENROU_7,49
154,2.79,NEXT_STEP,1,0.10696989149985955,0.018528753631599535,0.9682856825788891,0.24291185619889405,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0421476364528564,0.40204813133591993,Line_3,2,12,1.0,0.9682856825788891,0.24291185619889405,0.9898708733848725,0.26556204348882534,-1.2977601368939133,12.640381259339074,86.54654475547231,73.90616349613323,GENROU_15,87,GENROU_1,10,0.9999915524265572,1.0000444405873845,4.4440587384508845e-05,GENROU_19,111,GENROU_14,80,1.0867964882395236,2.6041197186829916,GENROU_6,46,GENROU_7,49
156,2.8200000000000003,NEXT_STEP,1,0.10697184474484618,0.01852902142348019,0.9682943536480515,0.24287793606548724,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0420622322601822,0.4020737497353618,Line_3,2,12,1.0,0.9682943536480515,0.24287793606548724,0.9898792948693039,0.2655279564925356,-1.2977505763549857,12.637447998091108,86.54235965869171,73.9049116606006,GENROU_15,87,GENROU_1,10,0.9999919169214769,1.000043262855444,4.326285544409281e-05,GENROU_19,111,GENROU_14,80,1.086364128011234,2.6039008004490842,GENROU_6,46,GENROU_7,49
158,2.85,NEXT_STEP,1,0.10697339461474745,0.018529226792557887,0.9683025239609151,0.24284639473443523,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0419802646249705,0.4020997046534378,Line_3,2,12,1.0,0.9683025239609151,0.24284639473443523,0.9898872188894471,0.2654962480920918,-1.2977410039839299,12.634665572439825,86.53842782430455,73.90376225186472,GENROU_15,87,GENROU_1,10,0.9999922672145423,1.0000421095557397,4.2109555739688886e-05,GENROU_19,111,GENROU_14,80,1.0859425823013553,2.6036738060777114,GENROU_6,46,GENROU_7,49
160,2.88,NEXT_STEP,1,0.106975153013511,0.018529468178672306,0.968310196910331,0.24281704085540598,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0419015717000548,0.4021258957441454,Line_3,2,12,1.0,0.968310196910331,0.24281704085540598,0.9898946632460974,0.2654667551937777,-1.2977330387656423,12.632025243544835,86.5347355951201,73.90271035157527,GENROU_15,87,GENROU_1,10,0.9999926051474276,1.0000409810966624,4.09810966623958e-05,GENROU_19,111,GENROU_14,80,1.0855324616019884,2.6034403601043974,GENROU_6,46,GENROU_7,49
162,2.91,NEXT_STEP,1,0.10697650805129391,0.018529647085082358,0.9683174320580152,0.2427898026530852,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0418260023427923,0.40215224015712076,Line_3,2,12,1.0,0.9683174320580152,0.2427898026530852,0.9899016717314514,0.26543937512786797,-1.2977249105807402,12.62951883139424,86.53126995500557,73.90175112361133,GENROU_15,87,GENROU_1,10,0.9999929322079967,1.0000398789984666,3.9878998466580384e-05,GENROU_19,111,GENROU_14,80,1.0851341878508107,2.6032018661327547,GENROU_6,46,GENROU_7,49
