iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus
1714,2,9.669,0.03,0.03,NEXT_STEP,1,0.05324826837070998,0.05916119482252623,0.9956876676555818,-1.0067540711227698,Fault_Interface,14,0.0,0.0,0.3,0.9956876676555818,-1.0067540711227698,,,,,,,,,,,,,,-36.80471213580289,15.86597374996559,52.67068588576848,GENROU_4,6,GENROU_1,1,0.9998200936706384,0.9998209306280781,0.000179906329361601,GENROU_1,1,GENROU_5,8,1.5082296403522117,2.0140016366585414,GENROU_5,8,GENROU_2,2
1716,2,9.699,0.03,0.03,NEXT_STEP,0,0.05324274237256393,0.05915201867366156,0.9956873887035285,-1.0087808959443336,Fault_Interface,14,0.0,0.0,0.3,0.9956873887035285,-1.0087808959443336,,,,,,,,,,,,,,-36.920678182079726,15.749541804067784,52.67021998614751,GENROU_4,6,GENROU_1,1,0.9998205484716524,0.9998213812146898,0.00017945152834764055,GENROU_1,1,GENROU_5,8,1.5081843279400324,2.0139725845021355,GENROU_5,8,GENROU_2,2
1718,2,9.702,0.03,0.03,NEXT_STEP,1,0.05320948942010485,0.05910477849385412,0.995708116370452,-1.0089758016699635,Fault_Interface,14,0.0,0.0,0.3,0.995708116370452,-1.0089758016699635,,,,,,,,,,,,,,-36.93225865884527,15.737914806499512,52.67017346534478,GENROU_4,6,GENROU_1,1,0.9998205938429862,0.9998214261959778,0.00017940615701383944,GENROU_1,1,GENROU_5,8,1.5081856701030107,2.0139696924131942,GENROU_5,8,GENROU_2,2
1720,2,9.732,0.03,0.03,NEXT_STEP,0,0.053203920118062305,0.05909553858762872,0.9957078491967056,-1.0109970094593872,Fault_Interface,14,0.0,0.0,0.3,0.9957078491967056,-1.0109970094593872,,,,,,,,,,,,,,-37.04790271268872,15.621806444522019,52.66970915721073,GENROU_4,6,GENROU_1,1,0.999821047015108,0.9998218744796499,0.00017895298489201128,GENROU_1,1,GENROU_5,8,1.5081410579505454,2.0139409309265845,GENROU_5,8,GENROU_2,2
1722,2,9.735,0.03,0.03,NEXT_STEP,1,0.053170822852375586,0.05904849847381471,0.995728481945052,-1.0111913928418022,Fault_Interface,14,0.0,0.0,0.3,0.995728481945052,-1.0111913928418022,,,,,,,,,,,,,,-37.05945103641259,15.610211747379822,52.66966278379241,GENROU_4,6,GENROU_1,1,0.9998210922221394,0.999821919232447,0.00017890777786055967,GENROU_1,1,GENROU_5,8,1.5081423860516134,2.013938062337727,GENROU_5,8,GENROU_2,2
1724,2,9.765,0.03,0.03,NEXT_STEP,0,0.05316522193174749,0.05903925710411408,0.9957282010165996,-1.0132070062954326,Fault_Interface,14,0.0,0.0,0.3,0.9957282010165996,-1.0132070062954326,,,,,,,,,,,,,,-37.174773992758084,15.494425794379621,52.66919978713771,GENROU_4,6,GENROU_1,1,0.9998215437253908,0.9998223652563558,0.00017845627460921776,GENROU_1,1,GENROU_5,8,1.5080991419877776,2.0139095006726535,GENROU_5,8,GENROU_2,2
1726,2,9.768,0.03,0.03,NEXT_STEP,1,0.05313210971108485,0.05899220126708072,0.9957488315916418,-1.0134008322530694,Fault_Interface,14,0.0,0.0,0.3,0.9957488315916418,-1.0134008322530694,,,,,,,,,,,,,,-37.18629025734757,15.482863288001296,52.66915354534887,GENROU_4,6,GENROU_1,1,0.9998215887937967,0.9998224097496238,0.00017841120620332163,GENROU_1,1,GENROU_5,8,1.5080997408854422,2.0139066586823007,GENROU_5,8,GENROU_2,2
1728,2,9.798,0.03,0.03,NEXT_STEP,0,0.053126624433113355,0.05898309341843371,0.9957484652264714,-1.0154109062072372,Fault_Interface,14,0.0,0.0,0.3,0.9957484652264714,-1.0154109062072372,,,,,,,,,,,,,,-37.301292927321626,15.367398576417424,52.66869150373905,GENROU_4,6,GENROU_1,1,0.9998220386395864,0.9998228536207449,0.00017796136041359212,GENROU_1,1,GENROU_5,8,1.508055108479815,2.0138783581938102,GENROU_5,8,GENROU_2,2
1730,2,9.801,0.03,0.03,NEXT_STEP,1,0.05309348552551917,0.058936047098185645,0.9957691000255408,-1.0156041646144756,Fault_Interface,14,0.0,0.0,0.3,0.9957691000255408,-1.0156041646144756,,,,,,,,,,,,,,-37.31277719255097,15.355868126227506,52.66864531877847,GENROU_4,6,GENROU_1,1,0.9998220835162607,0.999822897942626,0.00017791648373932656,GENROU_1,1,GENROU_5,8,1.5080564945624437,2.0138755390700585,GENROU_5,8,GENROU_2,2
1732,2,9.831,0.03,0.03,NEXT_STEP,0,0.053087964487016435,0.05892688788307036,0.9957687408387771,-1.0176086773277464,Fault_Interface,14,0.0,0.0,0.3,0.9957687408387771,-1.0176086773277464,,,,,,,,,,,,,,-37.42746024738557,15.240723463500322,52.66818371088589,GENROU_4,6,GENROU_1,1,0.9998225317222357,0.9998233397859942,0.0001774682777643255,GENROU_1,1,GENROU_5,8,1.5080125366800097,2.013847434976182,GENROU_5,8,GENROU_2,2
1734,2,9.834,0.03,0.03,NEXT_STEP,1,0.05305497948990427,0.05888003826111588,0.9957892823084376,-1.0178014184096587,Fault_Interface,14,0.0,0.0,0.3,0.9957892823084376,-1.0178014184096587,,,,,,,,,,,,,,-37.438912582669545,15.229224959840176,52.66813754250972,GENROU_4,6,GENROU_1,1,0.9998225764339798,0.9998233839092997,0.00017742356602024056,GENROU_1,1,GENROU_5,8,1.5080139115836095,2.013844626720271,GENROU_5,8,GENROU_2,2
1736,2,9.864,0.03,0.03,NEXT_STEP,0,0.053049426437642176,0.058870876655116616,0.9957889118031896,-1.019800390614921,Fault_Interface,14,0.0,0.0,0.3,0.9957889118031896,-1.019800390614921,,,,,,,,,,,,,,-37.5532766660105,15.114399167097915,52.66767583310841,GENROU_4,6,GENROU_1,1,0.9998230229711367,0.9998238238130875,0.00017697702886332323,GENROU_1,1,GENROU_5,8,1.5079713292410837,2.013816673509725,GENROU_5,8,GENROU_2,2
1738,2,9.867,0.03,0.03,NEXT_STEP,1,0.053016426493089984,0.05882401158972745,0.995809451361868,-1.019992579598837,Fault_Interface,14,0.0,0.0,0.3,0.995809451361868,-1.019992579598837,,,,,,,,,,,,,,-37.564697144120174,15.102932499762229,52.66762964388241,GENROU_4,6,GENROU_1,1,0.9998230675431939,0.9998238677113129,0.00017693245680605596,GENROU_1,1,GENROU_5,8,1.507971975553416,2.0138138930112905,GENROU_5,8,GENROU_2,2
1740,2,9.897,0.03,0.03,NEXT_STEP,0,0.053010882165312204,0.05881486487067879,0.9958090591898747,-1.0219860365788662,Fault_Interface,14,0.0,0.0,0.3,0.9958090591898747,-1.0219860365788662,,,,,,,,,,,,,,-37.678742884324244,14.988424419272937,52.66716730359718,GENROU_4,6,GENROU_1,1,0.9998235124552959,0.9998243058371068,0.0001764875447041181,GENROU_1,1,GENROU_5,8,1.5079279989328538,2.013786151358072,GENROU_5,8,GENROU_2,2
1742,2,9.9,0.03,0.03,NEXT_STEP,1,0.0529779213198898,0.058768065976557156,0.9958295747028159,-1.0221776798474735,Fault_Interface,14,0.0,0.0,0.3,0.9958295747028159,-1.0221776798474735,,,,,,,,,,,,,,-37.69013154971429,14.976989456735701,52.66712100644999,GENROU_4,6,GENROU_1,1,0.9998235568407433,0.9998243496024483,0.00017644315925668952,GENROU_1,1,GENROU_5,8,1.5079294157173067,2.013783381213552,GENROU_5,8,GENROU_2,2
1744,2,9.93,0.03,0.03,NEXT_STEP,0,0.052972499521863683,0.05875906437408236,0.9958290976323336,-1.024165671903682,Fault_Interface,14,0.0,0.0,0.3,0.9958290976323336,-1.024165671903682,,,,,,,,,,,,,,-37.80385954148574,14.862797902087426,52.66665744357317,GENROU_4,6,GENROU_1,1,0.9998240000893546,0.9998247860393774,0.0001759999106454302,GENROU_1,1,GENROU_5,8,1.5078860942441892,2.0137557375417217,GENROU_5,8,GENROU_2,2
1746,2,9.933,0.03,0.03,NEXT_STEP,1,0.052939510624934634,0.0587122722227485,0.9958496119108975,-1.0243567585812272,Fault_Interface,14,0.0,0.0,0.3,0.9958496119108975,-1.0243567585812272,,,,,,,,,,,,,,-37.81521646462396,14.851394532973497,52.66661099759746,GENROU_4,6,GENROU_1,1,0.9998240443073996,0.9998248296401805,0.00017595569260042687,GENROU_1,1,GENROU_5,8,1.5078875309893822,2.0137529741199414,GENROU_5,8,GENROU_2,2
1748,2,9.963000000000001,0.03,0.03,NEXT_STEP,0,0.052934052877988316,0.058703218525012146,0.9958491506305923,-1.0263392622438545,Fault_Interface,14,0.0,0.0,0.3,0.9958491506305923,-1.0263392622438545,,,,,,,,,,,,,,-37.92862736359989,14.737518321378156,52.66614568497804,GENROU_4,6,GENROU_1,1,0.999824485903726,0.9998252645145367,0.00017551409627403203,GENROU_1,1,GENROU_5,8,1.5078455651446694,2.0137254222334495,GENROU_5,8,GENROU_2,2
1750,2,9.966,0.03,0.03,NEXT_STEP,1,0.052901111080626506,0.058656504665319,0.9958696223072439,-1.0265298161290748,Fault_Interface,14,0.0,0.0,0.3,0.9958696223072439,-1.0265298161290748,,,,,,,,,,,,,,-37.93995261754114,14.726146436038286,52.66609905357942,GENROU_4,6,GENROU_1,1,0.9998245299808457,0.9998253079269476,0.00017547001915430016,GENROU_1,1,GENROU_5,8,1.5078462569667883,2.0137226755017745,GENROU_5,8,GENROU_2,2
1752,2,9.996,0.03,0.03,NEXT_STEP,0,0.05289567054130533,0.05864747974716263,0.995869139309409,-1.0285068631763623,Fault_Interface,14,0.0,0.0,0.3,0.995869139309409,-1.0285068631763623,,,,,,,,,,,,,,-38.05304712475715,14.612584404481293,52.66563152923844,GENROU_4,6,GENROU_1,1,0.9998249699217562,0.9998257413463192,0.00017503007824382077,GENROU_1,1,GENROU_5,8,1.5078040425359525,2.013695199162156,GENROU_5,8,GENROU_2,2
1754,2,9.999,0.03,0.03,NEXT_STEP,1,0.05286276588061307,0.0586008287449482,0.9958895817755788,-1.028696880502317,Fault_Interface,14,0.0,0.0,0.3,0.9958895817755788,-1.028696880502317,,,,,,,,,,,,,,-38.06434077571341,14.601243878102272,52.665584653815685,GENROU_4,6,GENROU_1,1,0.9998250138319777,0.9998257846174581,0.00017498616802225087,GENROU_1,1,GENROU_5,8,1.507804753577569,2.013692456198492,GENROU_5,8,GENROU_2,2
1756,2,10.029,0.03,0.03,NEXT_STEP,0,0.052857340951284894,0.05859182980908051,0.9958890732805727,-1.0306684926830698,Fault_Interface,14,0.0,0.0,0.3,0.9958890732805727,-1.0306684926830698,,,,,,,,,,,,,,-38.177119654325026,14.487994836475858,52.66511449080088,GENROU_4,6,GENROU_1,1,0.9998254520889284,0.9998262166584365,0.00017454791107163192,GENROU_1,1,GENROU_5,8,1.507761596335034,2.0136650005855747,GENROU_5,8,GENROU_2,2
1758,2,10.032,0.03,0.03,NEXT_STEP,1,0.05282447367614212,0.05854524223060263,0.9959094930022162,-1.030857971949667,Fault_Interface,14,0.0,0.0,0.3,0.9959094930022162,-1.030857971949667,,,,,,,,,,,,,,-38.188381775764284,14.476685540669969,52.66506731643425,GENROU_4,6,GENROU_1,1,0.9998254958055581,0.9998262598320836,0.00017450419444187126,GENROU_1,1,GENROU_5,8,1.5077630689964665,2.0136622515582863,GENROU_5,8,GENROU_2,2
1760,2,10.062,0.03,0.03,NEXT_STEP,0,0.05281895850443464,0.058536151811843726,0.9959090229036325,-1.0328241396209856,Fault_Interface,14,0.0,0.0,0.3,0.9959090229036325,-1.0328241396209856,,,,,,,,,,,,,,-38.30084584722186,14.363748270431918,52.66459411765378,GENROU_4,6,GENROU_1,1,0.9998259323727194,0.9998266905738312,0.0001740676272805608,GENROU_1,1,GENROU_5,8,1.5077205351624807,2.013634736258852,GENROU_5,8,GENROU_2,2
1762,2,10.065,0.03,0.03,NEXT_STEP,1,0.05278619387719464,0.058489683919307124,0.9959293848528192,-1.033013102795604,Fault_Interface,14,0.0,0.0,0.3,0.9959293848528192,-1.033013102795604,,,,,,,,,,,,,,-38.3120765309157,14.352470091436546,52.66454662235224,GENROU_4,6,GENROU_1,1,0.999825975919872,0.9998267336204972,0.00017402408012801018,GENROU_1,1,GENROU_5,8,1.50772199984292,2.013631974961764,GENROU_5,8,GENROU_2,2
1764,2,10.095,0.03,0.03,NEXT_STEP,0,0.05278074580304691,0.058480697510947845,0.9959288636141458,-1.034973886490448,Fault_Interface,14,0.0,0.0,0.3,0.9959288636141458,-1.034973886490448,,,,,,,,,,,,,,-38.42422672549503,14.23984337234743,52.66407009784246,GENROU_4,6,GENROU_1,1,0.9998264107496061,0.9998271630808184,0.00017358925039390183,GENROU_1,1,GENROU_5,8,1.5076807732476714,2.013604357353157,GENROU_5,8,GENROU_2,2
1766,2,10.098,0.03,0.03,NEXT_STEP,1,0.052748009536514394,0.05843427823946209,0.9959491955460544,-1.035162321353617,Fault_Interface,14,0.0,0.0,0.3,0.9959491955460544,-1.035162321353617,,,,,,,,,,,,,,-38.435426079630226,14.228596194911187,52.66402227454141,GENROU_4,6,GENROU_1,1,0.999826454144337,0.9998272059627961,0.00017354585566298208,GENROU_1,1,GENROU_5,8,1.5076815107182842,2.0136015965544845,GENROU_5,8,GENROU_2,2
1768,2,10.128,0.03,0.03,NEXT_STEP,0,0.0527425754709609,0.05842531523671007,0.9959486499810243,-1.0371177338200945,Fault_Interface,14,0.0,0.0,0.3,0.9959486499810243,-1.0371177338200945,,,,,,,,,,,,,,-38.547263482319664,14.116278790938374,52.66354227325804,GENROU_4,6,GENROU_1,1,0.9998268872014259,0.9998276341474313,0.00017311279857412654,GENROU_1,1,GENROU_5,8,1.5076389091560312,2.0135740216883673,GENROU_5,8,GENROU_2,2
1770,2,10.131,0.03,0.03,NEXT_STEP,1,0.05270987668688305,0.05837895970627842,0.9959689591191956,-1.0373056370722964,Fault_Interface,14,0.0,0.0,0.3,0.9959689591191956,-1.0373056370722964,,,,,,,,,,,,,,-38.55843160663435,14.105062473254971,52.66349407988932,GENROU_4,6,GENROU_1,1,0.9998269303930706,0.9998276769374924,0.0001730696069294213,GENROU_1,1,GENROU_5,8,1.507640408725158,2.0135712663939542,GENROU_5,8,GENROU_2,2
1772,2,10.161,0.03,0.03,NEXT_STEP,0,0.05270445824846691,0.05837002270969129,0.9959683921749318,-1.0392556996346614,Fault_Interface,14,0.0,0.0,0.3,0.9959683921749318,-1.0392556996346614,,,,,,,,,,,,,,-38.66995738713166,13.993053092813431,52.66301047994509,GENROU_4,6,GENROU_1,1,0.9998273616426037,0.9998281104606629,0.00017263835739633748,GENROU_1,1,GENROU_4,6,1.5075984610171782,2.0135437792233244,GENROU_5,8,GENROU_2,2
1774,2,10.164,0.03,0.03,NEXT_STEP,1,0.05267169124642157,0.058323613171778324,0.9959887283939066,-1.039443050894399,Fault_Interface,14,0.0,0.0,0.3,0.9959887283939066,-1.039443050894399,,,,,,,,,,,,,,-38.68109441089711,13.98186751306285,52.66296192395996,GENROU_4,6,GENROU_1,1,0.9998274046547052,0.9998281540264962,0.00017259534529479037,GENROU_1,1,GENROU_4,6,1.5075999795702846,2.0135410294706673,GENROU_5,8,GENROU_2,2
1776,2,10.194,0.03,0.03,NEXT_STEP,0,0.052666337483808175,0.05831473317142742,0.9959881349994484,-1.0413877915437162,Fault_Interface,14,0.0,0.0,0.3,0.9959881349994484,-1.0413877915437162,,,,,,,,,,,,,,-38.79230981717695,13.87016487365327,52.66247469083022,GENROU_4,6,GENROU_1,1,0.9998278341125492,0.9998285885467142,0.00017216588745083694,GENROU_1,1,GENROU_4,6,1.5075593091296302,2.0135134991008736,GENROU_5,8,GENROU_2,2
1778,2,10.197,0.03,0.03,NEXT_STEP,1,0.052633659349288354,0.058268464535646235,0.9960084010654748,-1.041574634342649,Fault_Interface,14,0.0,0.0,0.3,0.9960084010654748,-1.041574634342649,,,,,,,,,,,,,,-38.803415874727825,13.859009912605446,52.66242578733327,GENROU_4,6,GENROU_1,1,0.9998278769662216,0.9998286318992462,0.0001721230337784485,GENROU_1,1,GENROU_4,6,1.5075600861818046,2.0135107419132323,GENROU_5,8,GENROU_2,2
1780,2,10.227,0.03,0.03,NEXT_STEP,0,0.0526282222672992,0.058259504328365644,0.9960078419004466,-1.0435140423873746,Fault_Interface,14,0.0,0.0,0.3,0.9960078419004466,-1.0435140423873746,,,,,,,,,,,,,,-38.91432225131796,13.747612740241953,52.66193499155992,GENROU_4,6,GENROU_1,1,0.9998283046005578,0.9998290644693028,0.00017169539944217327,GENROU_1,1,GENROU_4,6,1.5075191622922162,2.0134830950361895,GENROU_5,8,GENROU_2,2
1782,2,10.23,0.03,0.03,NEXT_STEP,1,0.05259564520065495,0.05821335233235636,0.9960280514387408,-1.0437003799834663,Fault_Interface,14,0.0,0.0,0.3,0.9960280514387408,-1.0437003799834663,,,,,,,,,,,,,,-38.92539747550791,13.73648826088865,52.661885736396556,GENROU_4,6,GENROU_1,1,0.9998283472712539,0.9998291076236003,0.00017165272874608561,GENROU_1,1,GENROU_4,6,1.5075199510441082,2.013480329446932,GENROU_5,8,GENROU_2,2
1784,2,10.26,0.03,0.03,NEXT_STEP,0,0.05259027453636876,0.05820449473612617,0.9960274334598259,-1.0456345187932896,Fault_Interface,14,0.0,0.0,0.3,0.9960274334598259,-1.0456345187932896,,,,,,,,,,,,,,-39.03599626517564,13.625395240311537,52.661391505487174,GENROU_4,6,GENROU_1,1,0.9998287730356068,0.9998295380873017,0.00017122696439320073,GENROU_1,1,GENROU_4,6,1.5074781038915437,2.0134526699417385,GENROU_5,8,GENROU_2,2
1786,2,10.263,0.03,0.03,NEXT_STEP,1,0.05255761990287954,0.05815827450597491,0.9960476828856532,-1.0458203057471647,Fault_Interface,14,0.0,0.0,0.3,0.9960476828856532,-1.0458203057471647,,,,,,,,,,,,,,-39.047040797952505,13.614301100617757,52.661341898570264,GENROU_4,6,GENROU_1,1,0.9998288154946368,0.9998295810529028,0.00017118450536324215,GENROU_1,1,GENROU_4,6,1.507479657510335,2.013449902261681,GENROU_5,8,GENROU_2,2
1788,2,10.293,0.03,0.03,NEXT_STEP,0,0.05255231219126652,0.058149471135334786,0.9960470334820613,-1.0477491936653212,Fault_Interface,14,0.0,0.0,0.3,0.9960470334820613,-1.0477491936653212,,,,,,,,,,,,,,-39.157333488,13.503510887741728,52.660844375741725,GENROU_4,6,GENROU_1,1,0.999829239403894,0.9998300094099136,0.00017076059610598993,GENROU_1,1,GENROU_4,6,1.5074384052054193,2.013422228834774,GENROU_5,8,GENROU_2,2
1790,2,10.296,0.03,0.03,NEXT_STEP,1,0.05251974660999865,0.05810339202804055,0.9960672192527285,-1.0479344756894873,Fault_Interface,14,0.0,0.0,0.3,0.9960672192527285,-1.0479344756894873,,,,,,,,,,,,,,-39.168347486221776,13.492446962535524,52.6607944487573,GENROU_4,6,GENROU_1,1,0.9998292816746996,0.9998300521531746,0.00017071832530035636,GENROU_1,1,GENROU_4,6,1.5074399515557684,2.013419452850506,GENROU_5,8,GENROU_2,2
1792,2,10.326,0.03,0.03,NEXT_STEP,0,0.052514355642786975,0.058094508597844895,0.996066606710955,-1.0498581004709806,Fault_Interface,14,0.0,0.0,0.3,0.996066606710955,-1.0498581004709806,,,,,,,,,,,,,,-39.27833562370461,13.381958229197716,52.66029385290233,GENROU_4,6,GENROU_1,1,0.999829703716233,0.9998304782866932,0.0001702962837669686,GENROU_1,1,GENROU_4,6,1.50739998861226,2.013391700595878,GENROU_5,8,GENROU_2,2
1794,2,10.329,0.03,0.03,NEXT_STEP,1,0.052481890937728995,0.058048545719098225,0.9960867293823469,-1.050042887751539,Fault_Interface,14,0.0,0.0,0.3,0.9960867293823469,-1.050042887751539,,,,,,,,,,,,,,-39.28931925377709,13.370924394381964,52.66024364815905,GENROU_4,6,GENROU_1,1,0.9998297458264906,0.999830520785144,0.00017025417350935435,GENROU_1,1,GENROU_4,6,1.507400806500712,2.013388926613063,GENROU_5,8,GENROU_2,2
1796,2,10.359,0.03,0.03,NEXT_STEP,0,0.05247656628688519,0.058039764525259996,0.996086058527639,-1.0519613134790515,Fault_Interface,14,0.0,0.0,0.3,0.996086058527639,-1.0519613134790515,,,,,,,,,,,,,,-39.39900446873785,13.260735820761226,52.65974028949908,GENROU_4,6,GENROU_1,1,0.9998301659833219,0.9998309446007796,0.0001698340166781387,GENROU_1,1,GENROU_4,6,1.5073594799546564,2.0133612210527243,GENROU_5,8,GENROU_2,2
1798,2,10.362,0.03,0.03,NEXT_STEP,1,0.052444024043153785,0.05799373360022015,0.9961062210091772,-1.0521455572508955,Fault_Interface,14,0.0,0.0,0.3,0.9961062210091772,-1.0521455572508955,,,,,,,,,,,,,,-39.409957881134474,13.24973192567466,52.65968980680913,GENROU_4,6,GENROU_1,1,0.9998302078807136,0.9998309868932321,0.0001697921192863605,GENROU_1,1,GENROU_4,6,1.5073610646468394,2.013358452259998,GENROU_5,8,GENROU_2,2
1800,2,10.392,0.03,0.03,NEXT_STEP,0,0.05243865702760684,0.057984889950504714,0.9961055786358118,-1.0540587732750337,Fault_Interface,14,0.0,0.0,0.3,0.9961055786358118,-1.0540587732750337,,,,,,,,,,,,,,-39.51934176597145,13.139842171653326,52.659183937624775,GENROU_4,6,GENROU_1,1,0.9998306262118131,0.9998314085239377,0.00016937378818693283,GENROU_1,1,GENROU_4,6,1.5073203483579463,2.0133307521434776,GENROU_5,8,GENROU_2,2
1802,2,10.395,0.03,0.03,NEXT_STEP,1,0.052406268566625766,0.05793905546199892,0.9961256495956636,-1.0542425352685039,Fault_Interface,14,0.0,0.0,0.3,0.9961256495956636,-1.0542425352685039,,,,,,,,,,,,,,-39.530265123331006,13.128868093286334,52.65913321661734,GENROU_4,6,GENROU_1,1,0.9998306679255369,0.9998314505918068,0.00016933207446312437,GENROU_1,1,GENROU_4,6,1.5073219115358802,2.0133279699210824,GENROU_5,8,GENROU_2,2
1804,2,10.425,0.03,0.03,NEXT_STEP,0,0.052400974785950336,0.0579303254473663,0.9961249501317956,-1.0561505998727547,Fault_Interface,14,0.0,0.0,0.3,0.9961249501317956,-1.0561505998727547,,,,,,,,,,,,,,-39.63934929497676,13.019275841400962,52.65862513637772,GENROU_4,6,GENROU_1,1,0.9998310843834589,0.9998318698660768,0.00016891561654108767,GENROU_1,1,GENROU_4,6,1.5072824640114313,2.013300167922696,GENROU_5,8,GENROU_2,2
1806,2,10.428,0.03,0.03,NEXT_STEP,1,0.05236850762464148,0.05788442048612365,0.9961450482898351,-1.0563338298361826,Fault_Interface,14,0.0,0.0,0.3,0.9961450482898351,-1.0563338298361826,,,,,,,,,,,,,,-39.650242772844734,13.008331455811886,52.65857422865662,GENROU_4,6,GENROU_1,1,0.9998311259378659,0.9998319116812079,0.0001688740621340612,GENROU_1,1,GENROU_4,6,1.5072833331063333,2.013297391393119,GENROU_5,8,GENROU_2,2
1808,2,10.458,0.03,0.03,NEXT_STEP,0,0.052363171036625,0.057875627308172826,0.9961443737834025,-1.0582367327029674,Fault_Interface,14,0.0,0.0,0.3,0.9961443737834025,-1.0582367327029674,,,,,,,,,,,,,,-39.75902886563866,12.899035413373806,52.658064279012464,GENROU_4,6,GENROU_1,1,0.999831540597819,0.9998323287731319,0.0001684594021810204,GENROU_1,1,GENROU_4,6,1.5072425148450768,2.0132696125855065,GENROU_5,8,GENROU_2,2
1810,2,10.461,0.03,0.03,NEXT_STEP,1,0.05233075253690483,0.05782980246754548,0.996164443055095,-1.058419456047771,Fault_Interface,14,0.0,0.0,0.3,0.996164443055095,-1.058419456047771,,,,,,,,,,,,,,-39.769892605272055,12.88812057534056,52.65801318061261,GENROU_4,6,GENROU_1,1,0.9998315819478536,0.9998323703958163,0.00016841805214640182,GENROU_1,1,GENROU_4,6,1.5072441161616272,2.013266828561848,GENROU_5,8,GENROU_2,2
1812,2,10.491,0.03,0.03,NEXT_STEP,0,0.052325432786269305,0.05782103755696112,0.9961637549451093,-1.0603172339492666,Fault_Interface,14,0.0,0.0,0.3,0.9961637549451093,-1.0603172339492666,,,,,,,,,,,,,,-39.87838214685994,12.779119450284089,52.657501597144034,GENROU_4,6,GENROU_1,1,0.9998319948266634,0.9998327853400235,0.00016800517333659393,GENROU_1,1,GENROU_4,6,1.5072038712047475,2.0132389056366975,GENROU_5,8,GENROU_2,2
1814,2,10.494,0.03,0.03,NEXT_STEP,1,0.05229315664571094,0.057775391017905506,0.9961837401322415,-1.060499480301585,Fault_Interface,14,0.0,0.0,0.3,0.9961837401322415,-1.060499480301585,,,,,,,,,,,,,,-39.88921630811749,12.768234040401817,52.657450348519305,GENROU_4,6,GENROU_1,1,0.9998320359964938,0.9998328267417325,0.00016796400350616025,GENROU_1,1,GENROU_4,6,1.5072054596708098,2.0132360957745585,GENROU_5,8,GENROU_2,2
1816,2,10.524000000000001,0.03,0.03,NEXT_STEP,0,0.05228790818440705,0.05776673611124892,0.9961829937495855,-1.062392177648366,Fault_Interface,14,0.0,0.0,0.3,0.9961829937495855,-1.062392177648366,,,,,,,,,,,,,,-39.997410877674,12.65952654511241,52.65693742278641,GENROU_4,6,GENROU_1,1,0.9998324470427363,0.9998332394016116,0.00016755295726367248,GENROU_1,1,GENROU_4,6,1.5071665016868547,2.013208093901911,GENROU_5,8,GENROU_2,2
1818,2,10.527,0.03,0.03,NEXT_STEP,1,0.0522555537707631,0.057721020072484586,0.996203005577667,-1.0625738990415874,Fault_Interface,14,0.0,0.0,0.3,0.996203005577667,-1.0625738990415874,,,,,,,,,,,,,,-40.00821563091151,12.648670442387328,52.656886073298836,GENROU_4,6,GENROU_1,1,0.9998324880583412,0.9998332805601935,0.00016751194165876004,GENROU_1,1,GENROU_4,6,1.5071674017504566,2.013205305035824,GENROU_5,8,GENROU_2,2
1820,2,10.557,0.03,0.03,NEXT_STEP,0,0.05225026238660691,0.057712302190934345,0.9962022868613247,-1.064461503455482,Fault_Interface,14,0.0,0.0,0.3,0.9962022868613247,-1.064461503455482,,,,,,,,,,,,,,-40.116116796287116,12.540255316922543,52.656372113209656,GENROU_4,6,GENROU_1,1,0.9998328973568908,0.9998336911516101,0.00016710264310915157,GENROU_1,1,GENROU_4,6,1.5071282031906315,2.0131774654546133,GENROU_5,8,GENROU_2,2
1822,2,10.56,0.03,0.03,NEXT_STEP,1,0.05221795658230724,0.05766666597405001,0.996222263085149,-1.0646427286153586,Fault_Interface,14,0.0,0.0,0.3,0.996222263085149,-1.0646427286153586,,,,,,,,,,,,,,-40.12689228266594,12.529428388967217,52.65632067163316,GENROU_4,6,GENROU_1,1,0.9998329382000435,0.9998337321083026,0.00016706179995651382,GENROU_1,1,GENROU_4,6,1.5071291117360464,2.0131746897019114,GENROU_5,8,GENROU_2,2
1824,2,10.59,0.03,0.03,NEXT_STEP,0,0.05221268201100519,0.0576579761250004,0.9962215265801204,-1.0665252781572387,Fault_Interface,14,0.0,0.0,0.3,0.9962215265801204,-1.0665252781572387,,,,,,,,,,,,,,-40.234501493565155,12.421304396921254,52.655805890486405,GENROU_4,6,GENROU_1,1,0.9998333457751233,0.999834140697564,0.00016665422487671666,GENROU_1,1,GENROU_4,6,1.5070889541095414,2.0131468214182475,GENROU_5,8,GENROU_2,2
